,studrollno,SubName,SubjectId,per_lect
13593,18-1825     ,Reporting  and  Feature  Writing,60578,91.30434782608695
13594,18-1826     ,Advertising Management,60606,56.25
13595,18-1826     ,English  Compulsory,30305,71.42857142857143
13596,18-1826     ,Event Management,60604,72.22222222222221
13597,18-1826     ,GE : Media  and  Psychology,30320,90.9090909090909
13598,18-1826     ,Introduction to Audio Video Media,60600,56.25
13599,18-1826     ,Reporting  and  Feature  Writing,60578,73.91304347826086
13600,18-1827     ,Advertising Management,60606,81.25
13601,18-1827     ,Audio Production,60602,100.0
13602,18-1827     ,English  Compulsory,30305,92.85714285714286
13603,18-1827     ,GE : Media  and  Psychology,30320,90.9090909090909
13604,18-1827     ,Introduction to Audio Video Media,60600,75.0
13605,18-1827     ,Reporting  and  Feature  Writing,60578,100.0
13606,18-1828     ,Advertising Management,60606,100.0
13607,18-1828     ,English  Compulsory,30305,92.85714285714286
13608,18-1828     ,Event Management,60604,94.44444444444444
13609,18-1828     ,GE : Media  and  Psychology,30320,90.9090909090909
13610,18-1828     ,Introduction to Audio Video Media,60600,93.75
13611,18-1828     ,Reporting  and  Feature  Writing,60578,91.30434782608695
13612,18-1829     ,Advertising Management,60606,62.5
13613,18-1829     ,English  Compulsory,30305,64.28571428571429
13614,18-1829     ,Event Management,60604,61.111111111111114
13615,18-1829     ,GE : Media  and  Psychology,30320,81.81818181818183
13616,18-1829     ,Introduction to Audio Video Media,60600,62.5
13617,18-1829     ,Reporting  and  Feature  Writing,60578,60.86956521739131
13618,18-1830     ,Advertising Management,60606,68.75
13619,18-1830     ,English  Compulsory,30305,57.14285714285714
13620,18-1830     ,Event Management,60604,61.111111111111114
13621,18-1830     ,GE : Media  and  Psychology,30320,63.63636363636363
13622,18-1830     ,Introduction to Audio Video Media,60600,81.25
13623,18-1830     ,Reporting  and  Feature  Writing,60578,73.91304347826086
13624,18-1831     ,Advertising Management,60606,100.0
13625,18-1831     ,Audio Production,60602,100.0
13626,18-1831     ,English  Compulsory,30305,100.0
13627,18-1831     ,GE : Media  and  Psychology,30320,90.9090909090909
13628,18-1831     ,Introduction to Audio Video Media,60600,93.75
13629,18-1831     ,Reporting  and  Feature  Writing,60578,100.0
13630,18-1832     ,Advertising Management,60606,93.75
13631,18-1832     ,English  Compulsory,30305,92.85714285714286
13632,18-1832     ,Event Management,60604,77.77777777777779
13633,18-1832     ,GE : Media  and  Psychology,30320,100.0
13634,18-1832     ,Introduction to Audio Video Media,60600,75.0
13635,18-1832     ,Reporting  and  Feature  Writing,60578,91.30434782608695
13636,18-1833     ,Advertising Management,60606,68.75
13637,18-1833     ,Audio Production,60602,100.0
13638,18-1833     ,English  Compulsory,30305,85.71428571428571
13639,18-1833     ,GE : Media  and  Psychology,30320,72.72727272727273
13640,18-1833     ,Introduction to Audio Video Media,60600,62.5
13641,18-1833     ,Reporting  and  Feature  Writing,60578,69.56521739130434
13642,18-1834     ,Advertising Management,60606,100.0
13643,18-1834     ,English  Compulsory,30305,85.71428571428571
13644,18-1834     ,Event Management,60604,88.88888888888889
13645,18-1834     ,GE : Media  and  Psychology,30320,100.0
13646,18-1834     ,Introduction to Audio Video Media,60600,100.0
13647,18-1834     ,Reporting  and  Feature  Writing,60578,100.0
13648,18-1835     ,Advertising Management,60606,75.0
13649,18-1835     ,English  Compulsory,30305,78.57142857142857
13650,18-1835     ,Event Management,60604,83.33333333333334
13651,18-1835     ,GE : Media  and  Psychology,30320,100.0
13652,18-1835     ,Introduction to Audio Video Media,60600,75.0
13653,18-1835     ,Reporting  and  Feature  Writing,60578,86.95652173913044
13654,18-1836     ,Advertising Management,60606,87.5
13655,18-1836     ,Audio Production,60602,100.0
13656,18-1836     ,English  Compulsory,30305,92.85714285714286
13657,18-1836     ,GE : Media  and  Psychology,30320,81.81818181818183
13658,18-1836     ,Introduction to Audio Video Media,60600,62.5
13659,18-1836     ,Reporting  and  Feature  Writing,60578,65.21739130434783
13660,18-1837     ,Advertising Management,60606,31.25
13661,18-1837     ,English  Compulsory,30305,21.428571428571427
13662,18-1837     ,Event Management,60604,50.0
13663,18-1837     ,GE : Media  and  Psychology,30320,45.45454545454545
13664,18-1837     ,Introduction to Audio Video Media,60600,6.25
13665,18-1837     ,Reporting  and  Feature  Writing,60578,34.78260869565217
13666,18-1901     ,English  Compulsory,30305,85.71428571428571
13667,18-1901     ,Event Management,60604,88.88888888888889
13668,18-1901     ,GE : Media  and  Psychology,30320,90.9090909090909
13669,18-1901     ,Introduction to Audio Video Media,60600,93.75
13670,18-1901     ,Reporting  and  Feature  Writing,60578,100.0
13671,18-1901     ,TV Anchoring,60582,82.35294117647058
13672,18-1902     ,English  Compulsory,30305,100.0
13673,18-1902     ,Event Management,60604,100.0
13674,18-1902     ,GE : Media  and  Psychology,30320,100.0
13675,18-1902     ,Introduction to Audio Video Media,60600,100.0
13676,18-1902     ,Reporting  and  Feature  Writing,60578,100.0
13677,18-1902     ,TV Anchoring,60582,88.23529411764706
13678,18-1903     ,English  Compulsory,30305,85.71428571428571
13679,18-1903     ,Event Management,60604,88.88888888888889
13680,18-1903     ,GE : Media  and  Psychology,30320,100.0
13681,18-1903     ,Introduction to Audio Video Media,60600,81.25
13682,18-1903     ,Reporting  and  Feature  Writing,60578,91.30434782608695
13683,18-1903     ,TV Anchoring,60582,94.11764705882352
13684,18-1905     ,English  Compulsory,30305,64.28571428571429
13685,18-1905     ,Event Management,60604,83.33333333333334
13686,18-1905     ,GE : Media  and  Psychology,30320,81.81818181818183
13687,18-1905     ,Introduction to Audio Video Media,60600,68.75
13688,18-1905     ,Reporting  and  Feature  Writing,60578,78.26086956521739
13689,18-1905     ,TV Anchoring,60582,76.47058823529412
13690,18-1906     ,English  Compulsory,30305,78.57142857142857
13691,18-1906     ,Event Management,60604,72.22222222222221
13692,18-1906     ,GE : Media  and  Psychology,30320,90.9090909090909
13693,18-1906     ,Introduction to Audio Video Media,60600,68.75
13694,18-1906     ,Reporting  and  Feature  Writing,60578,82.6086956521739
13695,18-1906     ,TV Anchoring,60582,88.23529411764706
13696,18-1907     ,English  Compulsory,30305,78.57142857142857
13697,18-1907     ,Event Management,60604,94.44444444444444
13698,18-1907     ,GE : Media  and  Psychology,30320,81.81818181818183
13699,18-1907     ,Introduction to Audio Video Media,60600,87.5
13700,18-1907     ,Reporting  and  Feature  Writing,60578,86.95652173913044
13701,18-1907     ,TV Anchoring,60582,100.0
13702,18-1908     ,English  Compulsory,30305,35.714285714285715
13703,18-1908     ,Event Management,60604,61.111111111111114
13704,18-1908     ,GE : Media  and  Psychology,30320,63.63636363636363
13705,18-1908     ,Introduction to Audio Video Media,60600,55.55555555555556
13706,18-1908     ,Reporting  and  Feature  Writing,60578,43.47826086956522
13707,18-1908     ,TV Anchoring,60582,76.47058823529412
13708,18-1909     ,English  Compulsory,30305,57.14285714285714
13709,18-1909     ,Event Management,60604,66.66666666666666
13710,18-1909     ,GE : Media  and  Psychology,30320,63.63636363636363
13711,18-1909     ,Introduction to Audio Video Media,60600,66.66666666666666
13712,18-1909     ,Reporting  and  Feature  Writing,60578,73.91304347826086
13713,18-1909     ,TV Anchoring,60582,82.35294117647058
13714,18-1910     ,Audio Production,60602,100.0
13715,18-1910     ,English  Compulsory,30305,64.28571428571429
13716,18-1910     ,GE : Media  and  Psychology,30320,72.72727272727273
13717,18-1910     ,Introduction to Audio Video Media,60600,83.33333333333334
13718,18-1910     ,Reporting  and  Feature  Writing,60578,69.56521739130434
13719,18-1910     ,TV Anchoring,60582,100.0
13720,18-1911     ,English  Compulsory,30305,64.28571428571429
13721,18-1911     ,Event Management,60604,72.22222222222221
13722,18-1911     ,GE : Media  and  Psychology,30320,63.63636363636363
13723,18-1911     ,Introduction to Audio Video Media,60600,55.55555555555556
13724,18-1911     ,Reporting  and  Feature  Writing,60578,78.26086956521739
13725,18-1911     ,TV Anchoring,60582,64.70588235294117
13726,18-1913     ,English  Compulsory,30305,50.0
13727,18-1913     ,Event Management,60604,50.0
13728,18-1913     ,GE : Media  and  Psychology,30320,45.45454545454545
13729,18-1913     ,Introduction to Audio Video Media,60600,27.77777777777778
13730,18-1913     ,Reporting  and  Feature  Writing,60578,47.82608695652174
13731,18-1913     ,TV Anchoring,60582,11.76470588235294
13732,18-1914     ,Audio Production,60602,100.0
13733,18-1914     ,English  Compulsory,30305,92.85714285714286
13734,18-1914     ,GE : Media  and  Psychology,30320,100.0
13735,18-1914     ,Introduction to Audio Video Media,60600,77.77777777777779
13736,18-1914     ,Reporting  and  Feature  Writing,60578,86.95652173913044
13737,18-1914     ,TV Anchoring,60582,94.11764705882352
13738,18-1919     ,English  Compulsory,30305,78.57142857142857
13739,18-1919     ,Event Management,60604,94.44444444444444
13740,18-1919     ,GE : Media  and  Psychology,30320,90.9090909090909
13741,18-1919     ,Introduction to Audio Video Media,60600,83.33333333333334
13742,18-1919     ,Reporting  and  Feature  Writing,60578,69.56521739130434
13743,18-1919     ,TV Anchoring,60582,88.23529411764706
13744,18-1920     ,English  Compulsory,30305,71.42857142857143
13745,18-1920     ,Event Management,60604,66.66666666666666
13746,18-1920     ,GE : Media  and  Psychology,30320,81.81818181818183
13747,18-1920     ,Introduction to Audio Video Media,60600,66.66666666666666
13748,18-1920     ,Reporting  and  Feature  Writing,60578,82.6086956521739
13749,18-1920     ,TV Anchoring,60582,88.23529411764706
13750,18-1921     ,Audio Production,60602,100.0
13751,18-1921     ,English  Compulsory,30305,92.85714285714286
13752,18-1921     ,GE : Media  and  Psychology,30320,90.9090909090909
13753,18-1921     ,Introduction to Audio Video Media,60600,100.0
13754,18-1921     ,Reporting  and  Feature  Writing,60578,100.0
13755,18-1921     ,TV Anchoring,60582,100.0
13756,18-1922     ,English  Compulsory,30305,100.0
13757,18-1922     ,Event Management,60604,88.88888888888889
13758,18-1922     ,GE : Media  and  Psychology,30320,81.81818181818183
13759,18-1922     ,Introduction to Audio Video Media,60600,83.33333333333334
13760,18-1922     ,Reporting  and  Feature  Writing,60578,73.91304347826086
13761,18-1922     ,TV Anchoring,60582,88.23529411764706
13762,18-1923     ,Audio Production,60602,93.75
13763,18-1923     ,English  Compulsory,30305,85.71428571428571
13764,18-1923     ,GE : Media  and  Psychology,30320,72.72727272727273
13765,18-1923     ,Introduction to Audio Video Media,60600,72.22222222222221
13766,18-1923     ,Reporting  and  Feature  Writing,60578,82.6086956521739
13767,18-1923     ,TV Anchoring,60582,76.47058823529412
13768,18-1924     ,English  Compulsory,30305,57.14285714285714
13769,18-1924     ,Event Management,60604,55.55555555555556
13770,18-1924     ,GE : Media  and  Psychology,30320,90.9090909090909
13771,18-1924     ,Introduction to Audio Video Media,60600,50.0
13772,18-1924     ,Reporting  and  Feature  Writing,60578,65.21739130434783
13773,18-1924     ,TV Anchoring,60582,82.35294117647058
13774,18-1925     ,English  Compulsory,30305,92.85714285714286
13775,18-1925     ,Event Management,60604,100.0
13776,18-1925     ,GE : Media  and  Psychology,30320,90.9090909090909
13777,18-1925     ,Introduction to Audio Video Media,60600,88.88888888888889
13778,18-1925     ,Reporting  and  Feature  Writing,60578,95.65217391304348
13779,18-1925     ,TV Anchoring,60582,82.35294117647058
13780,18-1926     ,English  Compulsory,30305,64.28571428571429
13781,18-1926     ,Event Management,60604,61.111111111111114
13782,18-1926     ,GE : Media  and  Psychology,30320,72.72727272727273
13783,18-1926     ,Introduction to Audio Video Media,60600,50.0
13784,18-1926     ,Reporting  and  Feature  Writing,60578,73.91304347826086
13785,18-1926     ,TV Anchoring,60582,82.35294117647058
13786,18-1927     ,Audio Production,60602,100.0
13787,18-1927     ,English  Compulsory,30305,78.57142857142857
13788,18-1927     ,GE : Media  and  Psychology,30320,90.9090909090909
13789,18-1927     ,Introduction to Audio Video Media,60600,100.0
13790,18-1927     ,Reporting  and  Feature  Writing,60578,91.30434782608695
13791,18-1927     ,TV Anchoring,60582,100.0
13792,18-1928     ,English  Compulsory,30305,71.42857142857143
13793,18-1928     ,Event Management,60604,72.22222222222221
13794,18-1928     ,GE : Media  and  Psychology,30320,63.63636363636363
13795,18-1928     ,Introduction to Audio Video Media,60600,38.88888888888889
13796,18-1928     ,Reporting  and  Feature  Writing,60578,78.26086956521739
13797,18-1928     ,TV Anchoring,60582,64.70588235294117
13798,18-1929     ,English  Compulsory,30305,57.14285714285714
13799,18-1929     ,Event Management,60604,55.55555555555556
13800,18-1929     ,GE : Media  and  Psychology,30320,72.72727272727273
13801,18-1929     ,Introduction to Audio Video Media,60600,27.77777777777778
13802,18-1929     ,Reporting  and  Feature  Writing,60578,73.91304347826086
13803,18-1929     ,TV Anchoring,60582,64.70588235294117
13804,18-1930     ,Audio Production,60602,87.5
13805,18-1930     ,English  Compulsory,30305,57.14285714285714
13806,18-1930     ,GE : Media  and  Psychology,30320,63.63636363636363
13807,18-1930     ,Introduction to Audio Video Media,60600,66.66666666666666
13808,18-1930     ,Reporting  and  Feature  Writing,60578,60.86956521739131
13809,18-1930     ,TV Anchoring,60582,76.47058823529412
13810,18-1931     ,Audio Production,60602,100.0
13811,18-1931     ,English  Compulsory,30305,85.71428571428571
13812,18-1931     ,GE : Media  and  Psychology,30320,81.81818181818183
13813,18-1931     ,Introduction to Audio Video Media,60600,77.77777777777779
13814,18-1931     ,Reporting  and  Feature  Writing,60578,78.26086956521739
13815,18-1931     ,TV Anchoring,60582,94.11764705882352
13816,18-1932     ,English  Compulsory,30305,42.857142857142854
13817,18-1932     ,Event Management,60604,72.22222222222221
13818,18-1932     ,GE : Media  and  Psychology,30320,63.63636363636363
13819,18-1932     ,Introduction to Audio Video Media,60600,38.88888888888889
13820,18-1932     ,Reporting  and  Feature  Writing,60578,69.56521739130434
13821,18-1932     ,TV Anchoring,60582,70.58823529411765
13822,19-1001     ,AECC - English,29675,87.5
13823,19-1001     ,ECC101 MICROECONOMICS,4012,80.0
13824,19-1001     ,GC : Communicative  English 1.1,90051,93.10344827586206
13825,19-1001     ,Geography (BA) - GE,29976,94.11764705882352
13826,19-1001     ,PSC 101 Fundamentals  of  Psychology- I,8046,94.73684210526315
13827,19-1001     ,SOC101,4011,100.0
13828,19-1002     ,ECC101 MICROECONOMICS,4012,93.33333333333333
13829,19-1002     ,GC : Communicative  English 1.1,90051,93.10344827586206
13830,19-1002     ,HNA101,8014,80.0
13831,19-1002     ,PIG101 ENVIRONMENTAL ETHICS - I,29682,92.3076923076923
13832,19-1002     ,PSC 101 Fundamentals  of  Psychology- I,8046,100.0
13833,19-1002     ,SOC101,4011,100.0
13834,19-1003     ,ECC101 MICROECONOMICS,4012,86.66666666666667
13835,19-1003     ,GC : Communicative  English 1.1,90051,86.20689655172413
13836,19-1003     ,HNA101,8014,70.0
13837,19-1003     ,PIG101 ENVIRONMENTAL ETHICS - I,29682,92.3076923076923
13838,19-1003     ,PSC 101 Fundamentals  of  Psychology- I,8046,89.47368421052632
13839,19-1003     ,SOC101,4011,91.66666666666666
13840,19-1004     ,AECC - English,29675,75.0
13841,19-1004     ,ECC101 MICROECONOMICS,4012,80.0
13842,19-1004     ,GC : Communicative  English 1.1,90051,82.75862068965517
13843,19-1004     ,MATHEMATICS (GE),29691,80.0
13844,19-1004     ,PSC 101 Fundamentals  of  Psychology- I,8046,84.21052631578947
13845,19-1004     ,SOC101,4011,83.33333333333334
